contents href,inset-y-0 src,w-full src,line-clamp-2,mr-0_5 src,truncate,text-shopee-primary,truncate (2),truncate (3),flex-none src,text-shopee-black87,inline src,ml-[3px],opacity-0 href,truncate (4),pointer-events-none src,truncate (5),h-[12px] src
https://shopee.tw/%E3%80%90%E5%90%AB%E7%A8%85%E5%BF%AB%E9%80%9F%E5%87%BA%E8%B2%A8%E3%80%91%E5%B0%8F%E7%B1%B3%E6%99%BA%E6%85%A7%E6%8A%95%E5%BD%B1%E6%A9%9F-L1-Pro-(%E5%8F%B0%E7%81%A3%E5%B0%8F%E7%B1%B3%E5%85%AC%E5%8F%B8-i.3916976.28726004274?extraParams=%7B%22display_model_id%22%3A178707486907%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed987fa2-2939-41ba-8f70-7309e43f631e&xptdk=ed987fa2-2939-41ba-8f70-7309e43f631e,https://down-tw.img.susercontent.com/file/tw-11134207-7rasd-m667qpuvh6s6bf_tn.webp,,【含稅快速出貨】小米智慧投影機 L1 Pro (台灣小米公司,,"7,450",,滿額折$2,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,彰化縣溪湖鎮,https://shopee.tw/find_similar_products?catid=100010&itemid=28726004274&shopid=3916976,已售出 13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/OVO-1080P-%E6%99%BA%E6%85%A7%E6%8A%95%E5%BD%B1%E6%A9%9F-K3-W-K3W-%E4%BF%9D%E5%9B%BA1%E5%B9%B4-3500%E6%B5%81%E6%98%8E-%E7%99%BE%E5%90%8B%E7%84%A1%E6%A1%86%E9%9B%BB%E8%A6%96-%E7%8F%BE%E8%B2%A8-%E5%BB%A0%E5%95%86%E7%9B%B4%E9%80%81-i.116309859.24577238221?extraParams=%7B%22display_model_id%22%3A147283369450%2C%22model_selection_logic%22%3A3%7D&sp_atk=ee6c59d5-2c56-4de4-a053-ab5a895d82cb&xptdk=ee6c59d5-2c56-4de4-a053-ab5a895d82cb,https://down-tw.img.susercontent.com/file/sg-11134301-7rd5u-luh56m6tl4qo29_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zte-megkbizh2tq957,OVO 1080P 智慧投影機 K3-W K3W 保固1年 3500流明 百吋無框電視 現貨 廠商直送,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/ba4d855d92aae2828365.png,"18,999",7.9折,滿額9.5折,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,桃園市楊梅區,https://shopee.tw/find_similar_products?catid=100010&itemid=24577238221&shopid=116309859,已售出 1,,,
https://shopee.tw/OVO-1080P-%E8%B6%85%E7%9F%AD%E7%84%A6-%E6%99%BA%E6%85%A7%E6%8A%95%E5%BD%B1%E6%A9%9F-KS1-%E6%99%82%E5%B0%9A%E7%99%BD-%E4%BF%9D%E5%9B%BA1%E5%B9%B4-%E9%80%81OVO%E5%BD%B1%E8%A6%96%E5%8D%A1-%E7%8F%BE%E8%B2%A8-%E5%BB%A0%E5%95%86%E7%9B%B4%E9%80%81-i.116309859.25090685053?extraParams=%7B%22display_model_id%22%3A166932356342%2C%22model_selection_logic%22%3A3%7D&sp_atk=30e07d32-a69d-4f8a-8ffa-6c4c3d833060&xptdk=30e07d32-a69d-4f8a-8ffa-6c4c3d833060,https://down-tw.img.susercontent.com/file/sg-11134301-7ra36-m4ydkvovo7br70_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zte-megkbizh2tq957,OVO 1080P 超短焦 智慧投影機 KS1 時尚白 保固1年 送OVO影視卡 現貨 廠商直送,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/ba4d855d92aae2828365.png,"20,999",7.5折,滿額9.5折,分期0利率,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,桃園市楊梅區,https://shopee.tw/find_similar_products?catid=100010&itemid=25090685053&shopid=116309859,已售出 1,,,
https://shopee.tw/%E3%80%90%E9%9A%94%E6%97%A5%E9%81%94%E2%9D%97%E5%85%A9%E8%90%AC%E9%81%8A%E6%88%B2%E2%9D%97%E9%99%84%E9%9B%99%E6%89%8B%E6%8A%8A%E2%9D%97%E3%80%91%E5%8F%B0%E7%81%A3%E5%AE%A2%E8%A3%BD%E7%B9%81%E4%B8%AD-T8PLUS%E5%8D%87%E7%B4%9A%E6%AC%BE-%E6%8A%95%E5%BD%B1%E6%A9%9F-%E6%8A%95%E5%BD%B1%E6%A9%9F%E8%BF%B7%E4%BD%A0-%E6%8A%95%E5%BD%B1%E5%84%80-%E6%8A%95%E5%BD%B1%E5%84%80%E8%BF%B7%E4%BD%A0-i.5664261.41413201027?extraParams=%7B%22display_model_id%22%3A243748301568%2C%22model_selection_logic%22%3A3%7D&sp_atk=9189beba-56c1-4d4d-a606-4874aae060ad&xptdk=9189beba-56c1-4d4d-a606-4874aae060ad,https://down-tw.img.susercontent.com/file/tw-11134207-7ra0p-mdfs2hjpop9h8c_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,【隔日達❗兩萬遊戲❗附雙手把❗】台灣客製繁中 T8PLUS升級款 投影機 投影機迷你 投影儀 投影儀迷你,,"1,890",6.5折,滿額折$60,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,桃園市蘆竹區,https://shopee.tw/find_similar_products?catid=100010&itemid=41413201027&shopid=5664261,已售出 38,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/%E3%80%90%E9%9A%94%E6%97%A5%E5%88%B0%E8%B2%A8-%E4%BF%9D%E5%9B%BA%E4%B8%80%E5%B9%B4%E3%80%91%E6%99%BA%E6%85%A7%E6%8A%95%E5%BD%B1%E6%A9%9F-4K%E9%AB%98%E6%B8%85%E6%8A%95%E5%BD%B1%E6%A9%9F-HY300%E6%8A%95%E5%BD%B1%E5%84%80-%E7%84%A1%E7%B7%9A%E6%8A%95%E5%BD%B1%E6%A9%9F-%E5%AE%B6%E7%94%A8%E6%8A%95%E5%BD%B1%E6%A9%9F-%E5%85%A7%E5%BB%BA%E7%B9%81%E9%AB%94%E4%B8%AD%E6%96%87-%E4%BE%BF%E6%94%9C%E5%BC%8F%E6%8A%95%E5%BD%B1%E6%A9%9F-i.59834757.55501167834?extraParams=%7B%22display_model_id%22%3A390105503397%2C%22model_selection_logic%22%3A3%7D&sp_atk=24d5fa2c-6476-4ddd-9c25-3e1faaea6b37&xptdk=24d5fa2c-6476-4ddd-9c25-3e1faaea6b37,https://down-tw.img.susercontent.com/file/tw-11134207-81zti-mi48zb0bynt076_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,【隔日到貨 保固一年】智慧投影機 4K高清投影機 HY300投影儀 無線投影機 家用投影機 內建繁體中文 便攜式投影機,,"1,485",7.4折,,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,桃園市中壢區,https://shopee.tw/find_similar_products?catid=100010&itemid=55501167834&shopid=59834757,已售出 35,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/%E3%80%90%E6%8E%88%E6%AC%8AAndroid-TV%E3%80%91VMI%E5%BE%AE%E7%B1%B3M660-%E6%8A%95%E5%BD%B1%E6%A9%9F-Netflix-Disney-HBO-%E5%81%B4%E6%8A%95-%E9%9C%B2%E7%87%9F%E6%8A%95%E5%BD%B1%E6%A9%9F-%E8%87%AA%E5%8B%95%E5%B0%8D%E7%84%A6-i.376531709.27035810400?extraParams=%7B%22display_model_id%22%3A248361811710%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3f2ec41-7bd9-4c07-a2a7-9f8d0d83f8e3&xptdk=e3f2ec41-7bd9-4c07-a2a7-9f8d0d83f8e3,https://down-tw.img.susercontent.com/file/tw-11134207-7rbk3-m9a1thq755bt07_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,【授權Android TV】VMI微米M660 投影機 Netflix Disney HBO 側投 露營投影機 自動對焦,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/b6407982de5bc2bd135a.png,"6,680",8折,滿額折$999,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,臺中市大雅區,https://shopee.tw/find_similar_products?catid=100010&itemid=27035810400&shopid=376531709,已售出 33,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/76dff349290d20891fc1.svg,3-5天到,
https://shopee.tw/%E3%80%90%E6%A8%99%E6%AA%A2%E5%B1%80%E8%AA%8D%E8%AD%89%F0%9F%94%A5%E3%80%91%E5%85%A8%E6%96%B0%E5%8D%87%E7%B4%9A%E6%AC%BE%E9%AB%98%E6%B8%85%E6%8A%95%E5%BD%B1%E6%A9%9F%E7%84%A1%E7%B7%9A%E6%8A%95%E5%BD%B1%E6%A9%9F-%E5%85%A7%E5%BB%BANetflix-Disney-YouTube-%E6%94%AF%E6%8F%B4%E5%90%84%E7%A8%AE%E9%80%A3%E6%8E%A5-%E6%8A%95%E5%BD%B1%E6%A9%9F-i.333742729.28116687907?extraParams=%7B%22display_model_id%22%3A300657327703%2C%22model_selection_logic%22%3A3%7D&sp_atk=8404aa35-a923-4c96-8d1a-799f4cc5c2ff&xptdk=8404aa35-a923-4c96-8d1a-799f4cc5c2ff,https://down-tw.img.susercontent.com/file/tw-11134207-7rbk6-m8x77scnk5pidf_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megk2dxoycjmf5,【標檢局認證🔥】全新升級款高清投影機無線投影機 內建Netflix Disney+ YouTube 支援各種連接 投影機,,"1,890",4.7折,滿額折$60,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,嘉義市東區,https://shopee.tw/find_similar_products?catid=100010&itemid=28116687907&shopid=333742729,已售出 168,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/%E7%B1%B3%E6%8A%95-MT8%E6%8A%95%E5%BD%B1%E6%A9%9F-T8-Plus-(%E4%B8%BB%E6%A9%9F-%E9%9B%BB%E6%BA%90%E7%B7%9A-%E9%81%99%E6%8E%A7%E5%99%A8)-i.1349431860.56352851649?extraParams=%7B%22display_model_id%22%3A287241932795%2C%22model_selection_logic%22%3A3%7D&sp_atk=acb05b7a-0b88-45d1-a446-bc2c6bbfa18c&xptdk=acb05b7a-0b88-45d1-a446-bc2c6bbfa18c,https://down-tw.img.susercontent.com/file/tw-11134207-81ztd-mi2gzaf1g1dya1_tn.webp,,米投 MT8投影機 T8 Plus (主機+電源線+遙控器),,"1,650",,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,臺南市新市區,https://shopee.tw/find_similar_products?catid=100010&itemid=56352851649&shopid=1349431860,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/%E9%9A%94%E6%97%A5%E9%81%94%F0%9F%9A%9AMINI%E9%AB%98%E6%B8%85%E6%8A%95%E5%BD%B1%E6%A9%9F-%E4%BF%9D%E5%9B%BA%E4%B8%80%E5%B9%B4-%E5%86%85%E5%BB%BANetflix-Disney-YT%E7%AD%89-%E7%84%A1%E7%B7%9A%E6%8A%95%E5%BD%B1%E6%A9%9F-%E6%B8%B8%E6%88%B2%E6%8A%95%E5%BD%B1%E5%84%80-i.602318021.41268478652?extraParams=%7B%22display_model_id%22%3A281517452014%2C%22model_selection_logic%22%3A3%7D&sp_atk=45abbf12-dedf-4f12-80bc-e21ddcce5e65&xptdk=45abbf12-dedf-4f12-80bc-e21ddcce5e65,https://down-tw.img.susercontent.com/file/tw-11134207-81ztm-mf0kbc28h5vx5f_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,隔日達🚚MINI高清投影機 保固一年 内建Netflix Disney+ YT等 無線投影機 游戲投影儀,,"1,790",5.6折,滿額折$20,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,桃園市蘆竹區,https://shopee.tw/find_similar_products?catid=100010&itemid=41268478652&shopid=602318021,已售出 6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/Acer-x-AOPEN-QF18s-1080p-%E6%94%AF%E6%8F%B4%E7%84%A1%E7%B7%9A%E6%8A%95%E5%BD%B1-%E6%99%BA%E6%85%A7%E7%B3%BB%E7%B5%B1-%E5%BE%AE%E5%9E%8B%E6%8A%95%E5%BD%B1%E6%A9%9F%E3%80%90%E6%84%9B%E8%B2%B7%E3%80%91-i.19788054.46753109159?extraParams=%7B%22display_model_id%22%3A370298506906%2C%22model_selection_logic%22%3A3%7D&sp_atk=3446e11a-82c8-4325-adfa-b60215e00c64&xptdk=3446e11a-82c8-4325-adfa-b60215e00c64,https://down-tw.img.susercontent.com/file/sg-11134201-822xj-mi9p67e67imfce_tn.webp,,Acer x AOPEN QF18s 1080p 支援無線投影 智慧系統 微型投影機【愛買】,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/cd93fc9842b085896cfe.png,"8,999",,滿額折$10,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,桃園市桃園區,https://shopee.tw/find_similar_products?catid=100010&itemid=46753109159&shopid=19788054,,,,
https://shopee.tw/%E3%80%90%E5%8F%B0%E7%81%A3%E7%A0%94%E7%99%BC%E3%80%91K200-%E5%9C%8B%E6%B0%91%E6%8A%95%E5%BD%B1%E6%A9%9F-%E5%8F%B0%E7%81%A3%E5%8E%9F%E5%89%B5%E9%A0%BB%E9%81%93(TV3)-%E5%85%8D%E8%B2%BB%E7%AC%AC%E5%9B%9B%E5%8F%B0%E5%85%A7%E5%AE%B9-%E5%8F%B0%E7%81%A3%E5%8E%9F%E5%BB%A02%E5%B9%B4%E4%BF%9D%E5%9B%BA-%EF%BC%81-i.48232495.43904385389?extraParams=%7B%22display_model_id%22%3A281421470375%2C%22model_selection_logic%22%3A3%7D&sp_atk=19d0b788-592a-485b-aedb-87534a1c140c&xptdk=19d0b788-592a-485b-aedb-87534a1c140c,https://down-tw.img.susercontent.com/file/tw-11134207-81ztg-mgvyuan0v57294_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81ztg-megkersfojk390,【台灣研發】K200 國民投影機+台灣原創頻道(TV3)+ 免費第四台內容-台灣原廠2年保固 ！,,"2,493",9.3折,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,臺北市松山區,https://shopee.tw/find_similar_products?catid=100010&itemid=43904385389&shopid=48232495,已售出 18,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/%E3%80%90OVO%E3%80%911080P%E7%84%A1%E6%A1%86%E9%9B%BB%E8%A6%96K3-S%E6%99%BA%E6%85%A7%E6%8A%95%E5%BD%B1%E6%A9%9F-%E5%90%8C%E7%B4%9A%E6%9C%80%E9%AB%98%E4%BA%AE-(24%E6%9C%9F0%E5%88%A9%E7%8E%87%E3%80%81%E5%A8%9B%E6%A8%82-%E5%AE%B6%E7%94%A8-%E6%88%B6%E5%A4%96%E9%9C%B2%E7%87%9F-%E6%9C%83%E8%AD%B0-%E5%95%86%E7%94%A8)-i.481711221.22213275802?extraParams=%7B%22display_model_id%22%3A246300130001%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ab3c78e-60f5-44e7-a53f-8ab6adadb60d&xptdk=4ab3c78e-60f5-44e7-a53f-8ab6adadb60d,https://down-tw.img.susercontent.com/file/tw-11134207-81zti-mgrnqrivgjyk4b_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81ztk-megk4uathj4711,【OVO】1080P無框電視K3-S智慧投影機 [同級最高亮] (24期0利率、娛樂/家用/戶外露營/會議/商用),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/cd93fc9842b085896cfe.png,"19,999",6.7折,滿額8折,加價購,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,臺南市南區,https://shopee.tw/find_similar_products?catid=100010&itemid=22213275802&shopid=481711221,已售出 50,,,
https://shopee.tw/%E5%85%8D%E9%81%8B%E9%9A%94%E6%97%A5%E9%81%94%E2%9C%A8%E5%B0%8F%E4%B8%8D%E8%A8%98%E5%93%81%E7%89%8C%E3%80%90%E5%AE%98%E6%96%B9%E6%AD%A3%E5%93%81-%E5%90%88%E6%A0%BC%E3%80%91%E6%9C%80%E6%96%B0%E6%97%97%E8%89%A6-%E5%85%A7%E5%BB%BA%E8%BB%9F%E9%AB%94-%E8%B6%85%E9%AB%98%E6%B8%85%E6%99%BA%E8%83%BD%E6%8A%95%E5%BD%B1%E6%A9%9F-%E6%8A%95%E5%BD%B1%E5%84%80-%E9%AB%98%E6%B8%85%E6%8A%95%E5%BD%B1%E6%A9%9F-%E6%89%8B%E6%A9%9F%E7%84%A1%E7%B7%9A%E6%8A%95%E5%BD%B1-%E6%89%8B%E6%A9%9F%E6%8A%95%E5%B1%8F-i.169378500.9603019204?extraParams=%7B%22display_model_id%22%3A147258161358%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2d18cc6-9a8d-427b-83f2-15dd025159c2&xptdk=e2d18cc6-9a8d-427b-83f2-15dd025159c2,https://down-tw.img.susercontent.com/file/tw-11134207-81ztq-mgzyrvww3rwvc8_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,免運隔日達✨小不記品牌【官方正品+合格】最新旗艦+內建軟體 超高清智能投影機 投影儀 高清投影機 手機無線投影 手機投屏,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/b6407982de5bc2bd135a.png,"2,680",4.5折,滿額折$40,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,雲林縣大埤鄉,https://shopee.tw/find_similar_products?catid=100010&itemid=9603019204&shopid=169378500,已售出 1000+,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/Wanbo-%E8%90%AC%E6%92%AD-Cube-2-Pro-%E6%98%A0%E7%95%8CToF%E9%9B%B2%E5%8F%B0%E6%8A%95%E5%BD%B1%E6%A9%9F-(500ANSI%E6%B5%81%E6%98%8E-230%C2%B0-%E9%9B%B2%E5%8F%B0%E6%97%8B%E8%BD%89-%E8%87%AA%E5%8B%95%E5%B0%8D%E7%84%A6)-i.2862856.40526673547?extraParams=%7B%22display_model_id%22%3A262192292272%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac9b5186-16ee-4e2f-9998-b98e69029224&xptdk=ac9b5186-16ee-4e2f-9998-b98e69029224,https://down-tw.img.susercontent.com/file/tw-11134207-81zto-mhn7fotl8f7nfe_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,Wanbo 萬播 Cube 2 Pro 映界ToF雲台投影機 (500ANSI流明/230° 雲台旋轉/自動對焦),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/ba4d855d92aae2828365.png,"6,290",,,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,臺北市中正區,https://shopee.tw/find_similar_products?catid=100010&itemid=40526673547&shopid=2862856,已售出 3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/%E5%8F%B0%E7%81%A3%E9%9A%94%E6%97%A5%E5%88%B0%E8%B2%A8-8K%E8%A7%A3%E7%A2%BC-%E6%99%BA%E8%83%BD%E6%8A%95%E5%BD%B1%E6%A9%9F-%E9%80%81%E6%94%AF%E6%9E%B6-%E5%85%A7%E7%BD%AE%E7%B3%BB%E7%B5%B1-%E6%8A%95%E5%BD%B1%E5%84%80-5G-WIFI-%E6%89%8B%E6%A9%9F%E6%8A%95%E5%BD%B1%E6%A9%9F-%E5%AD%97%E8%99%9F%EF%BC%9AR56147-i.47093436.24864764482?extraParams=%7B%22display_model_id%22%3A236068187083%2C%22model_selection_logic%22%3A3%7D&sp_atk=0dbeab81-590e-4c0d-93c9-5db56255ac82&xptdk=0dbeab81-590e-4c0d-93c9-5db56255ac82,https://down-tw.img.susercontent.com/file/tw-11134207-81zte-mhzzkgbcbt39f5_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81zto-megkdg1ddybl3d,台灣隔日到貨 8K解碼 智能投影機 送支架 內置系統 投影儀 5G WIFI 手機投影機 字號：R56147,,"2,680",5.7折,滿額折$40,店到家宅配,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,臺中市豐原區,https://shopee.tw/find_similar_products?catid=100010&itemid=24864764482&shopid=47093436,已售出 348,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/38e203dc86172a6c6560.svg,後天到,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/0614b8f0a8fdde22942d.svg
https://shopee.tw/GV32%E3%80%9010%E5%80%8D%E8%9D%A6%E5%B9%A3%E5%9B%9E%E9%A5%8B1690%E5%85%83%E3%80%91BenQ-%E6%98%8E%E7%A2%81-GV32-%E6%9C%80%E6%96%B0%E6%AC%BE-%E6%8A%95%E5%BD%B1%E6%A9%9F-LED-%E5%BE%AE%E5%9E%8B%E6%8A%95%E5%BD%B1%E6%A9%9F-GV31%E5%B7%B2%E5%81%9C%E7%94%A2-i.73464569.18152328986?extraParams=%7B%22display_model_id%22%3A445101664691%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5a533e4-5353-415d-852b-fa3065700106&xptdk=b5a533e4-5353-415d-852b-fa3065700106,https://down-tw.img.susercontent.com/file/tw-11134207-81ztc-mh1qpa9q8he475_tn.webp,https://down-tw.img.susercontent.com/file/tw-11134258-81ztn-megkc55hi0hy57,GV32【10倍蝦幣回饋1690元】BenQ 明碁 GV32 最新款 投影機 LED 微型投影機 GV31已停產,,"16,900",8.5折,滿額7.7折,滿額贈,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.1.94/pc/5dd7b4560d0e2d3190e8.svg,新北市蘆洲區,https://shopee.tw/find_similar_products?catid=100010&itemid=18152328986&shopid=73464569,已售出 127,,,
