img-tag src,goods-img-url href,goods-img src,goods-img src (2),goods-img-url href (3),goods-img src (3),goods-img-url href (4),goods-img src (4),goods-img-url href (5),goods-img src (5),goods-img-url href (6),goods-img src (6),sloganTitle,prdName,totalSales,price,number,cp,cp (2),img-act-tag,goods-img-url href (7),goods-img src (7),goods-img-url href (8),goods-img src (8),goods-img-url href (9),goods-img src (9),goods-img-url href (10),goods-img src (10),h-[18px] src,discountTxt,goods-img-url href (11),goods-img src (11),goods-img-url href (12),goods-img src (12),goods-img-url href (13),goods-img src (13),goods-img src (14),price (2),img-tag src (2),img-act-tag (2),h-[18px] src (2)
https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13445919&Area=search&mdiv=403&oid=3_10&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i1.momoshop.com.tw/1735362302/goodsimg/0013/445/919/13445919_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0013/445/919/13445919_L.jpg?t=1735362302,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13445919&Area=search&mdiv=403&oid=3_10&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0013/445/919/13445919_L1.jpg?t=1735362302,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13445919&Area=search&mdiv=403&oid=3_10&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0013/445/919/13445919_L2.jpg?t=1735362302,,,,,洞見視野 定位 你的不平凡,【GARMIN】MARQ 非凡時刻系列 Golfer高球手 - 碳纖特仕版(Gen 2),,"109,900",,速,登記,,,,,,,,,,,,,,,,,,,,https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/bottomIcon_v2.png,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i6.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_O_m.jpg,https://i7.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_R_m.jpg,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i6.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i6.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_R2_m.jpg,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i7.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_R3_m.jpg,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i8.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_R4_m.jpg,,ET210的升級款F700智能手錶無創血糖尿酸血脂心電壓力健康監測SOS緊急呼叫功能,,"3,524",(2),折價券,登記,免運券,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i6.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/TP00082300000205_R5_m.jpg,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i6.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/spec/TP00082300000205_01_001_L.jpg,https://www.momoshop.com.tw/TP/TP0008230/goodsDetail/TP00082300000205,https://i8.momoshop.com.tw/1765507760/goodsimg/TP000/8230/0000/205/spec/TP00082300000205_01_002_L.jpg,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,mo幣3%,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/PreOrder_16px.png
https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/28/184001621/2025112818400162101.png?t=20251128184024,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1762312593/goodsimg/0014/414/193/14414193_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/414/193/14414193_L.jpg?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/14414193_L1.jpg?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/14414193_L2.jpg?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/14414193_L3.jpg?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/14414193_L4.jpg?t=1762312593,,【Amazfit 華米】T-Rex 3 PRO五級鈦合金智慧手錶(雙色LED手電筒/藍寶石鏡面/身體電量/3000 nits亮度),總銷量>100,"11,999",(32),速,登記,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/spec/14414193_01_001_R.jpg?t=?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/spec/14414193_01_002_R.jpg?t=?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/spec/14414193_01_003_R.jpg?t=?t=1762312593,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14414193&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/414/193/spec/14414193_01_004_R.jpg?t=?t=1762312593,,,,,,,,,,,https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/28/184001621/2025112818400162103.png?t=20251128184024,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/12/12/154936090/2025121215493609001.png?t=20251212154936,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14539191&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1761027751/goodsimg/0014/539/191/14539191_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/539/191/14539191_L.jpg?t=1761027751,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14539191&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/539/191/14539191_L1.jpg?t=1761027751,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14539191&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/539/191/14539191_L2.jpg?t=1761027751,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14539191&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/539/191/14539191_L3.jpg?t=1761027751,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14539191&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/539/191/spec/14539191_01_001_R.jpg?t=?t=1761027751,,【myFirst】Fone S3 SE 4G 智慧兒童手錶,,"4,999",,速,登記,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14539191&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/539/191/spec/14539191_01_002_R.jpg?t=?t=1761027751,,,,,,,,,,,,,,,,,https://img1.momoshop.com.tw/ecm/img/online/341/2025/12/12/154936090/2025121215493609003.png?t=20251212154936,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14708351&Area=search&mdiv=403&oid=3_13&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i2.momoshop.com.tw/1763961558/goodsimg/0014/708/351/14708351_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/708/351/14708351_L.jpg?t=1763961558,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14708351&Area=search&mdiv=403&oid=3_13&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/708/351/14708351_L1.jpg?t=1763961558,,,,,,,大螢幕·大躍進,【Google】Pixel Watch 3(BT藍牙版/45mm),,"7,990",(1),速,登記,,,,,,,,,,,,,,,,,,,,,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11068961&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i4.momoshop.com.tw/1749835948/goodsimg/0011/068/961/11068961_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0011/068/961/11068961_L.jpg?t=1749835948,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11068961&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/068/961/spec/11068961_01_001_R.jpg?t=?t=1749835948,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11068961&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/068/961/spec/11068961_01_002_R.jpg?t=?t=1749835948,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11068961&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/068/961/spec/11068961_01_003_R.jpg?t=?t=1749835948,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11068961&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/068/961/spec/11068961_01_004_R.jpg?t=?t=1749835948,全時工藝，美型生活,【GARMIN】vivomove Trend 指針智慧腕錶,"總銷量>1,000","9,900",(25),速,登記,,,,,,,,,,,,,,,,,,,,https://img2.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/11/25/112530112/2025112511253011201.png?t=20251125112530,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13266395&Area=search&mdiv=403&oid=3_15&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i2.momoshop.com.tw/1741073206/goodsimg/0013/266/395/13266395_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0013/266/395/13266395_L.jpg?t=1741073206,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13266395&Area=search&mdiv=403&oid=3_15&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0013/266/395/13266395_L1.jpg?t=1741073206,,,,,,,,【HUAWEI 華為】WATCH GT5 Pro GPS 46mm 健康運動智慧手錶(曜石黑),總銷量>100,"9,990",(19),速,登記,,,,,,,,,,,,,,,,,,,,https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/25/112530112/2025112511253011203.png?t=20251125112530,,
https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11972435&Area=search&mdiv=403&oid=3_16&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i2.momoshop.com.tw/1735621481/goodsimg/0011/972/435/11972435_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0011/972/435/11972435_L.jpg?t=1735621481,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11972435&Area=search&mdiv=403&oid=3_16&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/972/435/11972435_L1.jpg?t=1735621481,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11972435&Area=search&mdiv=403&oid=3_16&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/972/435/11972435_L2.jpg?t=1735621481,,,,,不斷挑戰 洗鍊卓越之境,【GARMIN】MARQ 非凡時刻系列 Athlete運動家 - 碳纖特仕版(Gen 2),,"99,900",,登記,,,,,,,,,,,,,,,,,,,,,https://img2.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://img2.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8892532&Area=search&mdiv=403&oid=3_17&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i2.momoshop.com.tw/1730083939/goodsimg/0008/892/532/8892532_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0008/892/532/8892532_L.jpg?t=1730083939,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8892532&Area=search&mdiv=403&oid=3_17&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0008/892/532/8892532_L1.jpg?t=1730083939,,,,,,,滿1件享87折,【SCOSCHE】Rhythm+ 2.0 手臂式心跳帶,總銷量>100,"2,331",(3),速,登記,,,,,,,,,,,(售價已折),,,,,,,,,,,
https://img4.momoshop.com.tw/ecm/img/online/341/2025/11/28/184001621/2025112818400162101.png?t=20251128184024,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14188242&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i2.momoshop.com.tw/1756270887/goodsimg/0014/188/242/14188242_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/188/242/14188242_L.jpg?t=1756270887,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14188242&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/188/242/14188242_L1.jpg?t=1756270887,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14188242&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/188/242/14188242_L2.jpg?t=1756270887,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14188242&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/188/242/14188242_L3.jpg?t=1756270887,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14188242&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/188/242/14188242_L4.jpg?t=1756270887,台北馬冠軍錶限時九折,【Amazfit 華米】Balance 2 47mm綜合訓練軍規智慧手錶(藍寶石鏡面/40000+高爾夫球場地圖/45M休閒水肺潛水),總銷量>100,"8,099",(37),速,登記,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14188242&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/188/242/14188242_L5.jpg?t=1756270887,,,,,,,,,,,,,,,,,https://img1.momoshop.com.tw/ecm/img/online/341/2025/11/28/184001621/2025112818400162103.png?t=20251128184024,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14104885&Area=search&mdiv=403&oid=3_19&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i2.momoshop.com.tw/1749550597/goodsimg/0014/104/885/14104885_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/104/885/14104885_L.jpg?t=1749550597,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14104885&Area=search&mdiv=403&oid=3_19&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/104/885/14104885_L1.jpg?t=1749550597,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14104885&Area=search&mdiv=403&oid=3_19&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/104/885/14104885_L2.jpg?t=1749550597,,,,,展現運動家 不斷挑戰的精神,【GARMIN】MARQ 非凡時刻系列 Athlete運動家(Gen 2),,"64,000",,速,登記,,,,,,,,,,,,,,,,,,,,https://img2.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/11/25/134610700/2025112513461070001.png?t=20251125134610,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14509692&Area=search&mdiv=403&oid=3_20&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i4.momoshop.com.tw/1764311080/goodsimg/0014/509/692/14509692_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/509/692/14509692_L.jpg?t=1764311080,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14509692&Area=search&mdiv=403&oid=3_20&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/509/692/spec/14509692_01_001_R.jpg?t=?t=1764311080,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14509692&Area=search&mdiv=403&oid=3_20&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/509/692/spec/14509692_01_002_R.jpg?t=?t=1764311080,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14509692&Area=search&mdiv=403&oid=3_20&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/509/692/spec/14509692_01_003_R.jpg?t=?t=1764311080,,,,【HUAWEI 華為】WATCH GT6 GPS 41mm 健康運動智慧手錶(金色/浮光白/流光紫),,"9,990",(1),速,登記,,,,,,,,,,,,,,,,,,,,https://img2.momoshop.com.tw/ecm/img/online/341/2025/11/25/134610700/2025112513461070003.png?t=20251125134610,,
https://img2.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i1.momoshop.com.tw/1762864649/goodsimg/0014/415/814/14415814_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/415/814/14415814_L.jpg?t=1762864649,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/415/814/14415814_L1.jpg?t=1762864649,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/415/814/14415814_L2.jpg?t=1762864649,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/415/814/14415814_L3.jpg?t=1762864649,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/415/814/14415814_L4.jpg?t=1762864649,卓越的突破之作,【GARMIN】Fenix 8 Pro MicroLED 全方位戶外進階GPS智慧腕錶 51mm,,"62,990",,速,登記,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/415/814/14415814_L5.jpg?t=1762864649,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14415814&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/415/814/spec/14415814_01_001_R.jpg?t=?t=1762864649,,,,,,,,,,,,,,,https://img4.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11444183&Area=search&mdiv=403&oid=3_22&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1738996652/goodsimg/0011/444/183/11444183_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0011/444/183/11444183_L.jpg?t=1738996652,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11444183&Area=search&mdiv=403&oid=3_22&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/444/183/11444183_L1.jpg?t=1738996652,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11444183&Area=search&mdiv=403&oid=3_22&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/444/183/11444183_L2.jpg?t=1738996652,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11444183&Area=search&mdiv=403&oid=3_22&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0011/444/183/spec/11444183_01_002_R.jpg?t=?t=1738996652,,,以嶄新色彩呈現你的數據,【GARMIN】EPIX Pro 全方位GPS智慧腕錶(Gen 2、42mm),總銷量>100,"32,990",(21),速,登記,,,,,,,,,,,,,,,,,,,,https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/11/25/112941464/2025112511294146401.png?t=20251125112941,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14011625&Area=search&mdiv=403&oid=3_23&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1753961295/goodsimg/0014/011/625/14011625_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/011/625/14011625_L.jpg?t=1753961295,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14011625&Area=search&mdiv=403&oid=3_23&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/011/625/spec/14011625_01_001_R.jpg?t=?t=1753961295,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14011625&Area=search&mdiv=403&oid=3_23&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/011/625/spec/14011625_01_002_R.jpg?t=?t=1753961295,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14011625&Area=search&mdiv=403&oid=3_23&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/011/625/spec/14011625_01_003_R.jpg?t=?t=1753961295,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14011625&Area=search&mdiv=403&oid=3_23&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/011/625/spec/14011625_01_004_R.jpg?t=?t=1753961295,,【HUAWEI 華為】WATCH Fit 4 GPS 健康運動智慧手錶,總銷量>100,"4,990",(14),速,登記,,,,,,,,,,,,,,,,,,,,https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/25/112941464/2025112511294146403.png?t=20251125112941,,
https://img4.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440201.png?t=20251205110756,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14024215&Area=search&mdiv=403&oid=3_24&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1747385778/goodsimg/0014/024/215/14024215_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0014/024/215/14024215_L.jpg?t=1747385778,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14024215&Area=search&mdiv=403&oid=3_24&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/024/215/spec/14024215_01_001_R.jpg?t=?t=1747385778,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14024215&Area=search&mdiv=403&oid=3_24&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/024/215/spec/14024215_01_002_R.jpg?t=?t=1747385778,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14024215&Area=search&mdiv=403&oid=3_24&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0014/024/215/spec/14024215_01_003_R.jpg?t=?t=1747385778,,,跑步經濟性&跑步耐受度,【GARMIN】Forerunner 970 GPS全方位鐵人運動錶,總銷量>500,"23,990",(58),速,登記,,,,,,,,,,,,,,,,,,,,https://img3.momoshop.com.tw/ecm/img/online/341/2025/11/27/172644402/2025112717264440203.png?t=20251205110756,,
https://img2.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12166159&Area=search&mdiv=403&oid=3_1&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i1.momoshop.com.tw/1759342835/goodsimg/0012/166/159/12166159_OR_m.webp,https://img3.momoshop.com.tw/goodsimg/0012/166/159/12166159_L.jpg?t=1759342835,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12166159&Area=search&mdiv=403&oid=3_1&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img3.momoshop.com.tw/goodsimg/0012/166/159/12166159_L1.jpg?t=1759342835,,,,,,,5ATM防水、Google錢包,【Google】Pixel Watch 2 BT(鋁製錶殼/運動錶帶),,"5,490",,速,登記,,,,,,,,,,,,,,,,,,,,,,
